MSSubClass,LotFrontage,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,GarageFinish,GarageCars
0.0,0.4456384430583417,0.3228699551569506,0.4444444444444445,0.6739130434782616,0.25,1.0000000000000002,1.0,0.1702127659574468,0.0,0.4018019472209433,0.3333333333333333,1.0,1.0,0.25
0.2352941176470588,0.5175033420618727,0.3363228699551568,0.8888888888888888,0.9637681159420292,0.93333333333333,0.0426008968609865,0.1400651465798046,0.1923076923076923,0.5530266343825666,0.6862416243752785,1.0,0.0876436781609195,0.517175572519084,0.75
0.0,0.4403125963841563,0.3228699551569506,0.4444444444444445,0.6521739130434785,0.2000000000000028,1.0000000000000002,1.0,0.1492635024549918,0.0,0.3553417999218684,0.3333333333333333,1.0,1.0,0.25
0.0,0.5427499408524292,0.663677130044843,0.6666666666666665,0.9710144927536232,0.9500000000000028,0.5313901345291481,0.9495114006514658,0.2445171849427168,0.0,0.5299431652300703,0.6666666666666666,0.785919540229885,0.6507633587786259,0.75
0.0,0.4403125963841563,1.0,0.5555555555555556,0.6376811594202909,0.1666666666666643,1.0000000000000002,1.0,0.2050736497545008,0.0,0.4677126859275446,0.3333333333333333,1.0,0.6507633587786259,0.25
0.1470588235294117,0.3284263672070855,0.2511210762331838,0.6666666666666665,0.4130434782608692,0.8500000000000014,1.0000000000000002,1.0,0.1361702127659574,0.0,0.3320972949394383,0.3333333333333333,1.0,1.0,0.5
0.0,0.4403125963841563,1.0,0.5555555555555556,0.7101449275362324,0.3333333333333357,1.0000000000000002,1.0,0.1643207855973813,0.0,0.3893397876577857,0.3333333333333333,1.0,0.517175572519084,0.5
0.4117647058823529,0.4560656102716869,0.3228699551569506,0.3333333333333333,0.6884057971014492,0.2833333333333314,1.0000000000000002,0.003257328990228,0.0,0.0,0.4796489002360564,0.6666666666666666,1.0,1.0,0.5
0.0,0.4238592228593645,0.2556053811659192,0.4444444444444445,0.9565217391304356,0.8999999999999986,1.0000000000000002,1.0,0.1823240589198036,0.0,0.42611747788977,0.3333333333333333,0.785919540229885,1.0,0.5
0.0,0.4456384430583417,1.0,0.4444444444444445,0.6231884057971016,0.25,1.0000000000000002,1.0,0.1684124386252046,0.0,0.4911954751552141,0.3333333333333333,1.0,1.0,0.25
0.2352941176470588,0.5813411068203953,0.3363228699551568,0.7777777777777777,0.9637681159420292,0.93333333333333,0.5313901345291481,0.1400651465798046,0.1895253682487725,0.5898305084745763,0.6940696095250574,1.0,0.785919540229885,0.6507633587786259,0.75
0.1470588235294117,0.369595419099787,0.1569506726457399,0.6666666666666665,0.4202898550724647,0.0,1.0000000000000002,1.0,0.1042553191489361,0.0,0.4242070306985832,0.3333333333333333,0.785919540229885,1.0,0.25
0.0,0.4711754616031938,0.663677130044843,0.7777777777777777,0.942028985507246,0.8666666666666671,0.5313901345291481,0.9495114006514658,0.2908346972176759,0.0,0.5948732984257088,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.588235294117647,0.2737803848303217,0.0672645739910313,0.4444444444444445,0.7536231884057969,0.43333333333333,1.0000000000000002,0.9495114006514658,0.1702127659574468,0.0,0.4085402514957175,0.3333333333333333,1.0,1.0,0.5
0.0,0.4403125963841563,0.3228699551569506,0.4444444444444445,0.695652173913043,0.8500000000000014,1.0000000000000002,1.0,0.1734860883797054,0.0,0.4085402514957175,0.3333333333333333,0.785919540229885,1.0,0.25
0.0,0.6129361977141516,0.3363228699551568,0.7777777777777777,0.9782608695652169,0.9500000000000028,0.5313901345291481,0.9495114006514658,0.2563011456628478,0.0,0.5541915237383659,0.6666666666666666,0.785919540229885,0.6507633587786259,0.75
0.0,0.3885811169229189,1.0,0.4444444444444445,0.5724637681159432,0.8333333333333357,1.0000000000000002,1.0,0.1472995090016366,0.0,0.3506562972709703,0.3333333333333333,0.785919540229885,1.0,0.5
0.0,0.5701802625425323,0.3363228699551568,0.7777777777777777,0.9782608695652169,0.9666666666666686,0.5313901345291481,0.1400651465798046,0.2788870703764321,0.0,0.5764688764767789,0.6666666666666666,0.785919540229885,0.6507633587786259,0.75
0.0,0.2981940642493392,1.0,0.4444444444444445,0.6159420289855078,0.7833333333333314,1.0000000000000002,1.0,0.2428805237315875,0.0,0.5541915237383659,0.3333333333333333,1.0,0.6507633587786259,0.25
0.0588235294117646,0.3885811169229189,0.2511210762331838,0.3333333333333333,0.3985507246376816,0.0,1.0000000000000002,1.0,0.0851063829787234,0.0,0.1566009390939036,0.3333333333333333,0.0,1.0,0.25
0.2941176470588235,0.3210966235741512,0.1569506726457399,0.3333333333333333,0.3478260869565215,0.0,1.0000000000000002,1.0,0.1062193126022913,0.3234866828087167,0.485335020245734,0.3333333333333333,1.0,1.0,0.25
0.0,0.4403125963841563,0.3228699551569506,0.4444444444444445,0.6811594202898554,0.93333333333333,1.0000000000000002,1.0,0.2009819967266776,0.0,0.4605832572264376,0.3333333333333333,0.785919540229885,1.0,0.25
0.0,0.5175033420618727,0.663677130044843,0.7777777777777777,0.9782608695652169,0.9500000000000028,0.5313901345291481,0.1400651465798046,0.2019639934533551,0.0,0.4623074699580889,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.0,0.4456384430583417,1.0,0.4444444444444445,0.6304347826086953,0.1499999999999985,1.0000000000000002,1.0,0.2288052373158756,0.0,0.5756375005866046,0.3333333333333333,0.785919540229885,0.6507633587786259,0.5
0.588235294117647,0.3885811169229189,0.3363228699551568,0.8888888888888888,0.9637681159420292,0.9166666666666644,0.0426008968609865,0.1400651465798046,0.2554828150572831,0.0,0.5454620324638855,0.6666666666666666,0.0876436781609195,0.517175572519084,0.5
0.2352941176470588,0.6061444483007297,0.3363228699551568,0.7777777777777777,0.9565217391304356,0.9166666666666644,0.5313901345291481,0.1400651465798046,0.1828150572831424,0.639225181598063,0.7052076551549962,1.0,0.785919540229885,0.517175572519084,0.75
0.0,0.6196055665816214,0.663677130044843,0.4444444444444445,0.8840579710144922,0.75,1.0000000000000002,0.9495114006514658,0.1795417348608838,0.0,0.4206775201828461,0.3333333333333333,1.0,1.0,0.5
0.0,0.4662070654230954,1.0,0.4444444444444445,0.5942028985507246,0.6666666666666643,1.0000000000000002,1.0,0.2122749590834697,0.0,0.4799217504450679,0.3333333333333333,1.0,0.517175572519084,0.5
0.0,0.4349089973815976,1.0,0.4444444444444445,0.5869565217391308,0.9500000000000028,1.0000000000000002,1.0,0.1729950900163666,0.0,0.407537652019355,0.3333333333333333,0.785919540229885,1.0,0.25
0.4117647058823529,0.4182081213682387,0.4394618834080716,0.3333333333333333,0.6014492753623184,0.0833333333333357,1.0000000000000002,0.003257328990228,0.0,0.0,0.4379831185764127,0.6666666666666666,0.0,0.0,0.0
0.0,0.5131229364071093,1.0,0.5555555555555556,0.6739130434782616,0.25,1.0000000000000002,1.0,0.1780687397708674,0.0,0.4872102627658972,0.6666666666666666,1.0,0.6507633587786259,0.5
0.0,0.6293895712389432,0.1614349775784753,0.4444444444444445,0.6304347826086953,0.1499999999999985,1.0000000000000002,1.0,0.220949263502455,0.0,0.4882773835704266,0.3333333333333333,1.0,0.6507633587786259,0.25
0.3823529411764705,0.4403125963841563,0.2556053811659192,0.4444444444444445,0.804347826086957,0.5499999999999972,1.0000000000000002,0.9495114006514658,0.1374795417348609,0.0,0.3443108306583831,0.3333333333333333,0.785919540229885,0.6507633587786259,0.5
0.0,0.4403125963841563,0.663677130044843,0.4444444444444445,0.7463768115942031,0.5,1.0000000000000002,0.9495114006514658,0.153518821603928,0.0,0.3652857057211274,0.3333333333333333,1.0,1.0,0.25
0.0,0.4456384430583417,1.0,0.4444444444444445,0.6304347826086953,0.1499999999999985,1.0000000000000002,1.0,0.188216039279869,0.0,0.4373684350534708,0.3333333333333333,1.0,0.6507633587786259,0.25
0.588235294117647,0.3946992720506028,0.3363228699551568,0.8888888888888888,0.9637681159420292,0.9166666666666644,0.0426008968609865,0.1400651465798046,0.2867430441898527,0.0,0.5862959050147616,0.6666666666666666,0.0876436781609195,0.6507633587786259,0.5
0.1764705882352941,0.3059867722426441,0.210762331838565,0.6666666666666665,0.9492753623188416,0.8833333333333329,0.5313901345291481,0.1400651465798046,0.2346972176759411,0.3055690072639225,0.6585474980312895,0.3333333333333333,0.785919540229885,0.6507633587786259,0.5
0.0,0.5131229364071093,0.3766816143497757,0.7777777777777777,0.9710144927536232,0.93333333333333,0.5313901345291481,0.9495114006514658,0.2710310965630115,0.0,0.5663610380185573,0.6666666666666666,0.785919540229885,0.6507633587786259,0.75
1.0,0.1672977546558098,0.4977578475336321,0.3333333333333333,0.3478260869565215,0.9666666666666686,1.0000000000000002,1.0,0.1204582651391162,0.3467312348668281,0.5198559157936766,0.6666666666666666,1.0,0.0,0.0
0.0,0.4238592228593645,0.3228699551569506,0.4444444444444445,0.6811594202898554,0.2666666666666657,1.0000000000000002,1.0,0.1563011456628478,0.0,0.3716395529565086,0.3333333333333333,1.0,1.0,0.25
0.2352941176470588,0.4403125963841563,0.3452914798206277,0.5555555555555556,0.9057971014492754,0.7833333333333314,1.0000000000000002,0.9495114006514658,0.1299509001636661,0.3273607748184019,0.5242142905765341,0.6666666666666666,1.0,0.517175572519084,0.5
0.1764705882352941,0.3356137766879639,0.2511210762331838,0.5555555555555556,0.4492753623188417,0.0,1.0000000000000002,1.0,0.1335515548281506,0.0,0.4452771971657356,0.3333333333333333,1.0,1.0,0.5
0.4117647058823529,0.6129361977141516,0.1569506726457399,0.4444444444444445,0.6594202898550723,0.2166666666666685,0.0,0.9495114006514658,0.1335515548281506,0.0,0.3159957005313094,0.3333333333333333,1.0,1.0,0.5
0.0,0.4349089973815976,0.0403587443946188,0.8888888888888888,0.7898550724637676,0.6166666666666671,0.5313901345291481,0.1400651465798046,0.3014729950900164,0.0,0.6040166521197792,0.0,0.785919540229885,0.517175572519084,0.75
0.3529411764705882,0.3885811169229189,1.0,0.4444444444444445,0.6014492753623184,0.0833333333333357,1.0000000000000002,1.0,0.0628477905073649,0.0,0.4967004071758061,0.3333333333333333,1.0,1.0,0.5
0.0,0.5776580917777061,1.0,0.5555555555555556,0.6666666666666679,0.2333333333333342,1.0000000000000002,1.0,0.2332242225859247,0.0,0.5132159867434658,0.6666666666666666,1.0,0.6507633587786259,0.5
0.8235294117647058,0.0494253040390892,0.3766816143497757,0.7777777777777777,0.9202898550724647,0.8333333333333357,0.5313901345291481,0.9495114006514658,0.1587561374795417,0.3661016949152542,0.5836612588519632,0.6666666666666666,0.785919540229885,0.517175572519084,0.5
0.2352941176470588,0.5345242699394093,0.663677130044843,0.6666666666666665,0.9565217391304356,0.8999999999999986,0.5313901345291481,0.9495114006514658,0.1407528641571195,0.4164648910411622,0.5797749779095471,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.2352941176470588,0.4238592228593645,0.1031390134529147,1.0,0.9710144927536232,0.93333333333333,0.0426008968609865,0.1400651465798046,0.2307692307692307,0.735593220338983,0.7700164038243282,1.0,0.785919540229885,0.517175572519084,0.75
0.0,0.3885811169229189,0.663677130044843,0.4444444444444445,0.72463768115942,0.3666666666666671,1.0000000000000002,1.0,0.1276595744680851,0.0,0.3000343339872455,0.3333333333333333,1.0,1.0,0.25
0.0,0.4066403062325974,0.2556053811659192,0.5555555555555556,0.9565217391304356,0.8999999999999986,1.0000000000000002,0.9495114006514658,0.1895253682487725,0.0,0.4398207864931631,0.3333333333333333,0.785919540229885,1.0,0.5
0.3235294117647058,0.3885811169229189,0.1569506726457399,0.4444444444444445,0.3478260869565215,0.7666666666666657,1.0000000000000002,1.0,0.0867430441898527,0.2566585956416465,0.4251635439765659,0.3333333333333333,0.0,1.0,0.25
0.588235294117647,0.2737803848303217,0.3363228699551568,0.7777777777777777,0.9710144927536232,0.93333333333333,0.5313901345291481,0.9495114006514658,0.2242225859247136,0.0,0.4992919958982824,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.2941176470588235,0.3210966235741512,0.4977578475336321,0.6666666666666665,0.3550724637681171,0.0,1.0000000000000002,1.0,0.0942716857610474,0.3912832929782082,0.5777122882260084,0.6666666666666666,1.0,1.0,0.5
0.2352941176470588,0.4403125963841563,0.663677130044843,0.6666666666666665,0.9057971014492754,0.7999999999999972,1.0000000000000002,0.9495114006514658,0.1729950900163666,0.4731234866828087,0.6390918270052062,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.2352941176470588,0.4760780492742988,0.3363228699551568,0.7777777777777777,0.9565217391304356,0.9166666666666644,0.5313901345291481,0.1400651465798046,0.1870703764320785,0.6440677966101694,0.7082244270816784,0.6666666666666666,0.785919540229885,0.6507633587786259,0.75
0.0,0.4403125963841563,1.0,0.6666666666666665,0.7101449275362324,0.6499999999999986,1.0000000000000002,0.9495114006514658,0.318657937806874,0.0,0.6679684019727556,0.6666666666666666,1.0,0.6507633587786259,0.5
0.0,0.4560656102716869,0.663677130044843,0.6666666666666665,0.9492753623188416,0.8833333333333329,0.5313901345291481,0.9495114006514658,0.2378068739770867,0.0,0.5263735054904308,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.0588235294117646,0.2981940642493392,0.4977578475336321,0.3333333333333333,0.5289855072463769,0.0,1.0000000000000002,1.0,0.1222585924713584,0.0,0.2847421571030306,0.3333333333333333,1.0,1.0,0.25
0.1764705882352941,0.4996618181262178,0.116591928251121,0.6666666666666665,0.5869565217391308,0.0499999999999971,0.5313901345291481,1.0,0.2134206219312602,0.4760290556900726,0.680564313059556,0.6666666666666666,1.0,0.517175572519084,0.5
0.0,0.5586723939545737,1.0,0.6666666666666665,0.7318840579710155,0.3833333333333328,1.0000000000000002,0.9495114006514658,0.3638297872340426,0.0,0.6705237198356255,0.6666666666666666,1.0,0.517175572519084,0.5
0.0,0.4403125963841563,0.210762331838565,0.3333333333333333,0.7971014492753632,0.93333333333333,1.0000000000000002,1.0,0.1382978723404255,0.0,0.3283494641143187,0.3333333333333333,1.0,1.0,0.5
0.2352941176470588,0.4662070654230954,0.3452914798206277,0.6666666666666665,0.9130434782608692,0.7999999999999972,1.0000000000000002,0.9495114006514658,0.1361702127659574,0.4033898305084746,0.579363401041193,0.6666666666666666,1.0,0.517175572519084,0.5
0.0,0.5175033420618727,1.0,0.4444444444444445,0.5942028985507246,0.8833333333333329,1.0000000000000002,1.0,0.1777414075286416,0.0,0.4171124391040273,0.3333333333333333,1.0,1.0,0.5
0.1764705882352941,0.3885811169229189,0.4977578475336321,0.2222222222222222,0.3115942028985508,0.0,0.5313901345291481,0.0,0.1374795417348609,0.3704600484261501,0.555295269652349,0.6666666666666666,1.0,1.0,0.25
0.9411764705882352,0.0,0.0672645739910313,0.3333333333333333,0.7318840579710155,0.3833333333333328,1.0000000000000002,0.9495114006514658,0.0756137479541734,0.223728813559322,0.3836569300489421,0.3333333333333333,1.0,1.0,0.25
0.0,0.4403125963841563,1.0,0.3333333333333333,0.608695652173914,0.1000000000000014,1.0000000000000002,1.0,0.155810147299509,0.0,0.3705265464428198,0.3333333333333333,1.0,1.0,0.25
0.1764705882352941,0.3210966235741512,0.2511210762331838,0.4444444444444445,0.5507246376811601,0.8500000000000014,1.0000000000000002,1.0,0.1099836333878887,0.1031476997578692,0.4766335754601667,0.3333333333333333,1.0,1.0,0.25
0.4117647058823529,0.4560656102716869,0.3228699551569506,0.3333333333333333,0.695652173913043,0.2999999999999971,1.0000000000000002,1.0,0.2893617021276596,0.0,0.5895118387854228,0.6666666666666666,1.0,0.0,0.0
0.1764705882352941,0.3885811169229189,0.4977578475336321,0.4444444444444445,0.27536231884058,0.5166666666666657,1.0000000000000002,1.0,0.072013093289689,0.2653753026634383,0.4611589290840676,0.3333333333333333,1.0,1.0,0.5
0.2352941176470588,0.5776580917777061,1.0,0.5555555555555556,0.695652173913043,0.2999999999999971,1.0000000000000002,0.9495114006514658,0.1466448445171849,0.4648910411622276,0.6573933362295032,0.6666666666666666,0.785919540229885,0.517175572519084,0.25
0.588235294117647,0.1559079342136011,0.210762331838565,0.5555555555555556,0.9130434782608692,0.7999999999999972,1.0000000000000002,0.1400651465798046,0.2024549918166939,0.0,0.490666700350562,0.6666666666666666,1.0,0.517175572519084,0.5
0.0,0.4856926147170066,0.3766816143497757,0.7777777777777777,0.9782608695652169,0.9500000000000028,1.0000000000000002,0.9495114006514658,0.255810147299509,0.0,0.5459149778246735,0.6666666666666666,0.785919540229885,0.6507633587786259,0.75
0.0,0.4950637470974308,1.0,0.4444444444444445,0.6376811594202909,0.1666666666666643,1.0000000000000002,1.0,0.17430441898527,0.0,0.4102049617605376,0.3333333333333333,1.0,1.0,0.5
0.3529411764705882,0.4403125963841563,0.3452914798206277,0.6666666666666665,0.8913043478260878,0.7666666666666657,1.0000000000000002,0.9495114006514658,0.0628477905073649,0.324455205811138,0.5251755690986175,0.6666666666666666,1.0,0.517175572519084,0.5
0.2352941176470588,0.6482143036505974,0.1748878923766816,0.7777777777777777,0.8623188405797109,0.7000000000000028,0.5313901345291481,0.9495114006514658,0.2108019639934533,0.5404358353510896,0.700121816992064,0.6666666666666666,0.785919540229885,1.0,0.5
0.2352941176470588,0.6512607402541577,0.3452914798206277,0.5555555555555556,0.9637681159420292,0.9166666666666644,0.5313901345291481,0.9495114006514658,0.1119476268412438,0.4242130750605327,0.5452353421142848,0.6666666666666666,0.785919540229885,0.517175572519084,0.5
0.8235294117647058,0.2385022788938762,0.3766816143497757,0.5555555555555556,0.9927536231884062,0.9833333333333344,0.5313901345291481,0.9495114006514658,0.1001636661211129,0.2963680387409201,0.4594290954246514,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.1764705882352941,0.5957172810873843,0.1569506726457399,0.2222222222222222,0.3115942028985508,0.5333333333333314,0.0,1.0,0.1657937806873977,0.0,0.5374401404572731,0.3333333333333333,0.0,0.0,0.0
0.0,0.3885811169229189,0.663677130044843,0.3333333333333333,0.8840579710144922,0.75,1.0000000000000002,0.9495114006514658,0.1620294599018003,0.0,0.3843722999154746,0.3333333333333333,1.0,0.0,0.0
0.0,0.3885811169229189,1.0,0.3333333333333333,0.5652173913043477,0.0,1.0000000000000002,0.003257328990228,0.0,0.0,0.4018019472209433,0.3333333333333333,1.0,1.0,0.5
0.0,0.5175033420618727,1.0,0.4444444444444445,0.6449275362318847,0.18333333333333,1.0000000000000002,1.0,0.2021276595744681,0.0,0.4625940234597405,0.3333333333333333,1.0,1.0,0.5
0.0588235294117646,0.4950637470974308,0.2197309417040358,0.4444444444444445,0.3550724637681171,0.93333333333333,1.0000000000000002,0.9495114006514658,0.1433715220949263,0.0,0.3749577143417402,0.3333333333333333,1.0,1.0,0.5
1.0,0.3885811169229189,0.4977578475336321,0.5555555555555556,0.27536231884058,0.7999999999999972,1.0000000000000002,1.0,0.1986906710310965,0.499273607748184,0.6811824875785022,0.6666666666666666,1.0,1.0,0.5
0.2352941176470588,0.4403125963841563,0.663677130044843,0.5555555555555556,0.9057971014492754,0.7833333333333314,1.0000000000000002,0.9495114006514658,0.134860883797054,0.426634382566586,0.59309515868294,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.2352941176470588,0.4403125963841563,0.3452914798206277,0.5555555555555556,0.8768115942028984,0.7166666666666686,0.0426008968609865,0.9495114006514658,0.1112929623567921,0.3825665859564164,0.5242142905765341,0.6666666666666666,1.0,0.517175572519084,0.5
0.0,0.4856926147170066,0.663677130044843,0.6666666666666665,0.9202898550724647,0.8166666666666629,0.5313901345291481,0.9495114006514658,0.2599018003273323,0.0,0.5515283973957965,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.0,0.4611710699445053,0.4394618834080716,0.3333333333333333,0.6739130434782616,0.25,1.0000000000000002,1.0,0.1571194762684124,0.0,0.3734868170938696,0.3333333333333333,1.0,0.517175572519084,0.25
0.0588235294117646,0.5175033420618727,0.4394618834080716,0.4444444444444445,0.3478260869565215,0.0,1.0000000000000002,1.0,0.0749590834697217,0.0,0.3241381015378377,0.3333333333333333,1.0,1.0,0.25
0.0,0.4809165489947873,1.0,0.3333333333333333,0.6304347826086953,0.1499999999999985,1.0000000000000002,1.0,0.1554828150572831,0.0,0.4597179890939906,0.3333333333333333,1.0,0.0,0.0
0.0,0.4403125963841563,0.3183856502242152,0.5555555555555556,0.7608695652173925,0.8500000000000014,1.0000000000000002,1.0,0.2635024549918167,0.0,0.5563955824475246,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.2352941176470588,0.4809165489947873,0.2556053811659192,0.5555555555555556,0.8188405797101446,0.5833333333333357,0.5313901345291481,0.9495114006514658,0.1212765957446808,0.3656174334140435,0.5822344335530869,0.6666666666666666,0.785919540229885,0.517175572519084,0.5
0.4117647058823529,0.4124694024171558,0.2556053811659192,0.4444444444444445,0.77536231884058,0.4833333333333343,1.0000000000000002,0.003257328990228,0.0,0.0,0.5395203506372361,0.6666666666666666,1.0,1.0,0.5
0.0,0.5547555324528941,0.663677130044843,0.6666666666666665,0.9927536231884062,0.9833333333333344,1.0000000000000002,0.9495114006514658,0.2006546644844517,0.0,0.4600066470279564,0.6666666666666666,0.785919540229885,0.6507633587786259,0.75
0.1764705882352941,0.4403125963841563,0.1569506726457399,0.6666666666666665,0.4275362318840585,0.0,1.0000000000000002,1.0,0.1702127659574468,0.286682808716707,0.5993772377079463,0.3333333333333333,1.0,1.0,0.25
0.2352941176470588,0.4711754616031938,0.3766816143497757,0.7777777777777777,0.9492753623188416,0.8999999999999986,0.5313901345291481,0.1400651465798046,0.1723404255319149,0.4547215496368039,0.6317107784637686,0.6666666666666666,0.785919540229885,0.6507633587786259,0.5
0.0588235294117646,0.3885811169229189,0.4977578475336321,0.3333333333333333,0.0942028985507246,0.75,1.0000000000000002,0.0,0.1049099836333879,0.0,0.4041749814663671,0.3333333333333333,1.0,1.0,0.25
0.0,0.3210966235741512,0.4977578475336321,0.4444444444444445,0.5507246376811601,0.0,1.0000000000000002,1.0,0.1291325695581014,0.0,0.3040926990928287,0.3333333333333333,1.0,1.0,0.25
0.1764705882352941,0.5175033420618727,0.1569506726457399,0.4444444444444445,0.3405797101449277,0.9166666666666644,1.0000000000000002,1.0,0.1297872340425532,0.2518159806295399,0.5353476253147869,0.6666666666666666,0.0,0.0,0.0
0.0,0.5957172810873843,0.3183856502242152,0.5555555555555556,0.7608695652173925,0.4500000000000028,1.0000000000000002,0.9495114006514658,0.3018003273322422,0.0,0.6044005374297754,0.6666666666666666,1.0,0.6507633587786259,0.5
0.1764705882352941,0.4711754616031938,0.4394618834080716,0.5555555555555556,0.5942028985507246,0.3666666666666671,1.0000000000000002,1.0,0.162684124386252,0.3094430992736077,0.6065044923005694,0.6666666666666666,1.0,1.0,0.25
0.3529411764705882,0.4403125963841563,0.3452914798206277,0.6666666666666665,0.9275362318840584,0.8333333333333357,1.0000000000000002,0.9495114006514658,0.0628477905073649,0.3176755447941888,0.514455043276246,0.6666666666666666,1.0,0.517175572519084,0.5
0.2352941176470588,0.4809165489947873,0.663677130044843,0.6666666666666665,0.9782608695652169,0.9500000000000028,0.5313901345291481,0.1400651465798046,0.206873977086743,0.6847457627118644,0.7387662372176043,0.6666666666666666,0.0876436781609195,0.517175572519084,0.75
0.0,0.4403125963841563,0.2197309417040358,0.5555555555555556,0.5869565217391308,0.0499999999999971,1.0000000000000002,0.9495114006514658,0.2960720130932897,0.0,0.6762065774444692,0.6666666666666666,0.785919540229885,1.0,0.5
0.2941176470588235,0.3946992720506028,0.2197309417040358,0.5555555555555556,0.5289855072463769,0.8666666666666671,1.0000000000000002,1.0,0.1682487725040916,0.4280871670702179,0.6856322352866888,0.6666666666666666,0.785919540229885,1.0,0.25
0.8235294117647058,0.1783475291780427,0.3766816143497757,0.5555555555555556,0.9202898550724647,0.8166666666666629,1.0000000000000002,0.9495114006514658,0.1193126022913257,0.3530266343825666,0.5213146818957002,0.6666666666666666,1.0,1.0,0.5
0.0,0.4403125963841563,0.3228699551569506,0.4444444444444445,0.6521739130434785,0.2000000000000028,1.0000000000000002,1.0,0.1787234042553191,0.0,0.4190614813812989,0.3333333333333333,1.0,1.0,0.25
0.0,0.4662070654230954,0.4394618834080716,0.4444444444444445,0.9710144927536232,0.9500000000000028,1.0000000000000002,0.9495114006514658,0.1841243862520458,0.0,0.4295933906817688,0.3333333333333333,1.0,1.0,0.5
0.2352941176470588,0.5386599549519617,0.2556053811659192,0.6666666666666665,0.8550724637681171,0.6666666666666643,1.0000000000000002,0.9495114006514658,0.2738134206219312,0.7375302663438257,0.8018162430364155,1.0,0.785919540229885,1.0,0.75
0.2352941176470588,0.4182081213682387,0.663677130044843,0.5555555555555556,0.9637681159420292,0.93333333333333,0.5313901345291481,0.9495114006514658,0.1191489361702127,0.3525423728813559,0.5208290946149967,0.6666666666666666,0.785919540229885,0.517175572519084,0.5
0.3529411764705882,0.4403125963841563,0.116591928251121,0.5555555555555556,0.7028985507246386,0.3166666666666629,1.0000000000000002,1.0,0.153518821603928,0.0,0.3836569300489421,0.3333333333333333,1.0,1.0,0.5
