Id,Expected
4702,327.02131792983477
10384,487.55722713626216
3467,217.84451003489605
11850,209.63723496945948
14907,422.0383164092623
4852,15.816451943375244
6958,263.78704859681943
4162,285.398355020667
17072,8.212625515453325
6267,272.1236821311141
17316,150.76982010246496
16978,8.830741217711694
1863,159.55531153498612
11063,8.10214100828086
755,57.89530244483507
17053,387.62428701789736
7729,155.93498713540876
235,15.24735993191588
8064,155.93498713540876
7135,142.94363027879717
1668,15.24735993191588
16854,35.73429853566547
14965,652.0000508495859
6225,112.71791062456512
4587,36.1276142323145
8028,5.757290929907322
14917,553.4922200710889
2721,100.44358874100598
7995,295.40028907827167
8116,227.57411985818626
2288,8.830741217711694
3744,138.99058790977122
8431,60.15585817912314
4554,148.13392015314923
3829,175.2186654788535
3755,306.23936844742786
7119,8.830741217711694
24,67.40276817704073
7477,26.033982601753543
17314,19.670435088548185
2891,257.41159472194363
825,88.23411690562325
1507,3.082431921988316
2224,150.56958507817
7439,263.78704859681943
5579,306.23936844742786
3007,4.85343869147454
4801,155.19201640433502
12226,258.8446907735996
6498,245.69052196561384
3621,398.74450512560065
7925,191.22461326544
10699,186.2612608254053
8162,294.82649776860217
2071,4.890515158173137
15518,454.9957190754711
2394,178.01353700859494
16439,427.3842383596912
8935,3.082431921988316
4457,306.1653833057383
15381,66.19016265948555
8501,53.57851753192807
17049,6.094265061615204
6918,191.22461326544
12712,334.32305660664343
4360,172.53546033623118
2857,112.71791062456512
16388,247.44015512453393
1628,129.32119024317115
16975,66.19016265948555
3030,4.90976578201492
326,66.19016265948555
7184,100.20530258039513
5734,280.3603934476677
2897,147.68708390073485
3693,313.5728805431443
260,92.02185498922972
1343,24.03216795374985
1690,35.73429853566547
15004,411.6532613497122
16959,288.0322008801575
4468,80.64038666391218
554,92.02185498922972
1561,132.25294061342208
8453,57.89530244483507
250,118.2290492694553
14334,437.72558654994754
5132,399.1102132220912
14042,106.78240604274644
11588,36.1276142323145
916,109.26338388690583
10886,626.798327893338
12120,5.397636241988592
15467,267.6410586315763
13945,25.587049370149376
15471,384.2886389102545
17337,8.830741217711694
13529,226.6275064760522
14481,302.53660708341255
12268,484.12287412165716
8660,274.78186647996876
12100,479.8456734043055
6556,413.72633627447124
6323,36.1276142323145
13923,424.8644589255557
16205,142.3012431551045
17289,25.587049370149376
8029,5.757290929907322
9182,169.47623101243647
15297,272.9395059746011
16666,8.830741217711694
13471,282.6022941560593
10157,19.670435088548185
3410,145.08052391306802
1622,77.87489882223804
12740,36.1276142323145
11554,258.8446907735996
5010,175.04954374697255
8657,200.67410400971275
8989,145.65483707563376
5283,90.64174234342941
10797,120.36993129757978
11735,5.211503813378373
12988,411.6532613497122
9713,274.78186647996876
4805,68.01340308875444
1571,61.96002472483428
3245,9.103510758140454
4807,8.940127356325554
8238,142.94363027879717
14456,272.9395059746011
10568,247.7628050248223
10814,438.36366693815756
9659,145.65483707563376
7688,100.20530258039513
7897,230.1393446179618
11957,293.7843946055884
3163,272.23642773353754
14398,9.004112856376002
990,63.99934203252659
17177,137.68763585198278
16061,188.38470738845194
6508,312.51872260579216
834,3.082431921988316
6650,306.1653833057383
1504,35.73429853566547
17011,408.51517532554914
12662,579.9253636308756
7810,87.8762545017553
971,66.19016265948555
6692,164.36073259636373
15617,189.64000780164707
13292,36.1276142323145
6458,263.99750359610624
6624,306.1653833057383
15749,254.80973399982054
14347,138.07130161541994
9879,170.43771838461703
3847,4.90976578201492
15049,25.587049370149376
210,35.73429853566547
5715,175.49945359785357
11890,257.39048865321257
9967,150.76982010246496
3456,174.38390754415883
2011,152.64199478627432
2563,229.7494121160179
4995,36.1276142323145
1217,127.19819794051857
688,50.29902908884554
8469,78.61368214854117
5331,36.1276142323145
6274,99.97456337678015
12873,261.26426351248267
14268,576.8905373806997
15403,115.26093430829847
10718,443.131265544201
15544,322.62131390642054
8715,87.19924059907251
11935,247.50865518495942
9064,167.3299001832932
9869,25.587049370149376
10426,297.5178301882224
16915,250.964805523115
4834,285.28728071539115
14023,464.3092789225299
1651,114.80260936273544
10184,182.43112300980837
9163,139.10162639960743
1703,132.25294061342208
10985,313.6717050800708
13456,417.07617301955077
2690,103.92071044778763
8699,98.3606722909702
2328,174.38390754415883
6336,173.13844237215935
12285,15.816451943375244
17082,250.964805523115
15640,327.28511758953914
9793,115.28908247292391
6104,145.7461846762163
13936,305.4750865548908
4722,175.04954374697255
17044,143.55654356829965
6488,142.94363027879717
4961,306.1653833057383
4463,273.62255504242233
10588,106.78240604274644
9470,197.80741487790655
14469,15.816451943375244
7061,230.27987355009518
6463,190.76323686792446
4999,5.757290929907322
8954,88.13257120893537
14879,6.097571947696113
17123,25.587049370149376
5197,173.5620966978537
2755,239.80863140718208
7495,144.94622589008245
17151,145.5627710612977
5205,413.3606281779807
3968,8.940127356325554
9199,3.082431921988316
5986,153.17934717356576
4649,306.1653833057383
17096,8.80761416014174
6962,269.74822566772104
14810,106.78240604274644
16557,250.54484300880162
2937,19.670435088548185
3827,280.3603934476677
3854,168.06132308851255
8396,145.5285446082561
454,50.29902908884554
3741,313.5728805431443
999,92.02185498922972
13561,25.587049370149376
14887,253.26320670370643
15468,467.6447053065245
15420,464.63942652192105
13932,575.6068234093026
3340,15.651283778207079
520,84.52276803128
3582,5.0958982106251405
12595,199.0105664391502
8134,260.14761341541606
12621,15.816451943375244
11946,166.4612846601215
14779,136.50963188704188
385,68.44500449594834
2812,15.651283778207079
7190,5.662392384627782
8542,137.47374656286945
7025,245.69052196561384
12242,106.78240604274644
624,19.670435088548185
14880,6.097571947696113
13466,106.78240604274644
4217,156.39049014130416
3363,36.1276142323145
9179,186.95846218637217
8729,167.54855465823906
13057,25.587049370149376
4078,326.4131890348659
1707,144.88593606959603
5975,302.29108148175715
1494,102.21446075220872
11138,19.670435088548185
1398,99.45446003994374
8978,88.13257120893537
1793,72.18398490668915
11695,247.73932355184465
233,50.29902908884554
15160,413.85744481442254
5499,36.1276142323145
14032,413.8233971314178
6102,230.27987355009518
4135,8.940127356325554
15391,386.5100080807778
9400,277.6186849887197
12152,413.1243530086101
3015,175.49945359785357
6388,413.72633627447124
9294,26.033982601753543
2194,92.02185498922972
14781,15.75070200703707
10278,272.9830317029449
17117,120.4802619172089
6412,413.11820737950234
14322,218.50561991225118
8035,154.9134676964556
10721,379.87641768503977
2959,8.830741217711694
8769,3.082431921988316
5980,364.7749221475917
2078,154.54251562835935
13931,261.4087058653763
3130,185.1641344937788
15149,291.93460695126737
9536,98.3606722909702
15330,169.4734197663326
17308,76.19151833900281
12670,68.01340308875444
14600,259.7586061502766
4566,5.819236211817384
6246,254.82083259344728
12989,387.28858661604806
11682,158.9416694818112
17098,6.035448755248622
15784,390.5364473803742
16384,256.84373841972325
8792,26.033982601753543
6781,67.09590511501477
13357,578.4070789097929
43,88.23411690562325
12030,245.76850405639416
4809,19.670435088548185
16125,276.91975966913924
11358,247.7628050248223
3407,273.62255504242233
12534,288.86957770043153
14940,577.9627116843835
17340,150.89205688584326
14325,80.64038666391218
2726,147.36761989046988
138,50.29902908884554
6519,5.71764453999999
10679,15.651283778207079
2038,310.65410432477535
15658,303.3665523103296
11185,8.940127356325554
7078,149.91877255946667
10237,170.43771838461703
13256,256.64734001003495
15618,149.64191995525923
1610,89.92921724811225
2418,276.81923732862396
11254,8.83854228995669
13622,650.2807632247111
701,99.45446003994374
5444,412.19949133011966
9417,99.3891078961121
6777,102.71124914980628
12202,486.3144461673013
6224,142.94363027879717
8777,206.6903313594975
1552,35.73429853566547
5268,232.65979757266507
16885,396.83147190339855
4928,24.03216795374985
7381,5.71764453999999
10378,282.49031121792615
6322,98.41289364840208
13539,424.8644589255557
840,105.46809920890595
3046,248.71934130381695
3577,155.19201640433502
3315,36.1276142323145
11793,299.6313467619672
5432,24.03216795374985
2158,413.3606281779807
11530,248.0581778444659
2024,4.7596348849351235
5207,274.2306839373912
382,72.18398490668915
8784,269.50635313787507
674,114.80260936273544
15559,245.76850405639416
10566,448.797728555154
328,26.033982601753543
3449,306.1653833057383
5758,280.3603934476677
2208,185.6776126807167
3526,327.02131792983477
16920,507.2147687709275
15983,419.7824414487143
11565,15.651283778207079
12038,628.2725320975421
533,114.80260936273544
7026,266.6426096976506
9442,187.54610603663957
14175,452.8370382185401
871,118.2290492694553
8765,35.73429853566547
10413,180.16634510721823
11045,443.0013430129852
3186,176.00968630204167
16427,8.830741217711694
6343,220.09144604368402
10339,172.26143017432025
3575,273.62255504242233
5060,413.72633627447124
6667,213.02900008789666
10221,87.19924059907251
7133,221.63221502743033
1896,310.65410432477535
14642,106.78240604274644
15237,15.651283778207079
7808,100.96351488908937
9109,171.38461091480727
13395,396.83147190339855
3116,347.7685076203681
5809,258.77351833300787
3184,148.13392015314923
3150,4.90976578201492
3302,302.29108148175715
9560,99.3891078961121
8166,142.94363027879717
5112,174.38390754415883
13552,417.07617301955077
9386,160.7242620584439
6005,413.3606281779807
5530,285.28728071539115
12426,148.14885798540766
16135,76.19151833900281
6355,281.16636389462695
13604,36.1276142323145
3177,92.02185498922972
14747,261.3247357156164
15664,302.25635834976265
8226,164.56851740859375
8102,24.03216795374985
1456,62.19517548681545
9893,25.587049370149376
628,68.44500449594834
15792,6.035448755248622
14223,409.0871637739999
2626,192.07379163588246
13503,370.9854975501086
2273,259.1062713548779
13219,196.46253834108896
16332,8.830741217711694
6820,350.36498381084425
2776,276.81923732862396
10350,225.37407682405592
6165,147.36761989046988
2138,98.02384641826576
4308,245.8012971813331
1743,136.1468839407209
5673,327.02131792983477
11881,25.587049370149376
13419,396.83147190339855
17287,3.082431921988316
3659,306.35044275270377
15622,9.329619415206025
10890,195.44461357232268
4168,173.13844237215935
8851,170.1965893150994
6047,173.13844237215935
655,68.44500449594834
9362,83.71640925862353
3033,100.44358874100598
14764,481.69546105862645
5206,327.02131792983477
15940,296.5738238628426
8403,144.88593606959603
16812,19.670435088548185
8845,186.95846218637217
16352,15.24735993191588
9596,217.38478667677182
7318,263.78704859681943
9750,3.082431921988316
10331,274.78186647996876
11490,148.90707029410189
15023,26.033982601753543
12374,652.636651499792
3468,221.82439443110056
2668,15.816451943375244
1930,8.830741217711694
12399,395.87993604282275
17206,170.89022156006112
3316,15.651283778207079
11948,35.73429853566547
11728,393.75517558550246
8753,179.2722520315956
4829,9.004112856376002
14474,106.78240604274644
17018,291.20301101060465
8497,105.37261359812824
7742,8.830741217711694
450,119.4873984823799
14532,430.77689225524705
3572,413.11820737950234
3212,368.93479035211305
6375,5.757290929907322
5595,36.1276142323145
5908,272.23642773353754
9468,145.5627710612977
12695,4.976950831848355
12350,579.9253636308756
11194,486.3144461673013
13042,261.26426351248267
11288,280.23911105146834
5987,98.41289364840208
368,84.52276803128
3514,237.7545598068083
13188,430.77689225524705
4402,259.40830571563106
14667,353.8459043546689
10507,97.46300073398714
9079,3.082431921988316
12769,25.587049370149376
7864,246.17960433555604
16225,496.5853377315801
1656,130.2262860680943
2848,175.49945359785357
3697,155.19201640433502
7474,87.8762545017553
13748,36.1276142323145
14429,318.85601185470114
2754,151.5546607590659
3649,130.0288145322299
8710,168.96254520586368
2027,236.45950698990688
14608,417.07617301955077
2913,93.05029059437162
11089,25.587049370149376
12955,199.0105664391502
15423,388.29173182374956
17039,493.4212759011183
5706,5.757290929907322
15041,186.88787723873585
3497,258.12196791075644
10747,198.26950442344696
2938,185.54653175368233
13304,302.53660708341255
11371,115.15060368866936
9567,179.99261033425847
2864,24.03216795374985
240,114.80260936273544
10634,8.830741217711694
7541,230.27987355009518
3670,327.02131792983477
3542,151.8646378950714
9012,150.18217625219756
7483,208.8881949362718
1621,87.8762545017553
7666,36.1276142323145
2380,15.5557269058855
5302,324.1555148838889
371,50.29902908884554
12427,119.61171898888556
4429,159.06836787459207
5909,368.93479035211305
15754,259.67463600051667
15906,250.964805523115
3784,306.1653833057383
14139,395.04332914663047
8847,186.32636634731134
13301,348.9114411184135
4561,155.19201640433502
14124,575.6068234093026
12669,80.64038666391218
7139,66.19016265948555
7795,207.0390336459492
3056,24.03216795374985
9670,125.08933245635417
13100,36.1276142323145
16119,449.5968273793914
11817,488.95691954537295
5826,8.940127356325554
17213,76.19151833900281
15813,15.346778160745874
12743,5.211503813378373
5611,351.56951515919906
12928,417.07617301955077
3867,36.1276142323145
4252,15.816451943375244
10773,120.36993129757978
503,76.19151833900281
4154,145.08052391306802
2978,86.80126417422227
8477,54.561434336227414
13193,226.6275064760522
13688,419.5685226647071
17296,170.30500393222152
16074,252.4864607766254
1980,258.706647538845
16199,442.8542054476087
1798,128.56887029411436
16764,98.3606722909702
15019,199.0105664391502
2962,183.86908167687744
12377,196.77267427373087
12022,8.73463077051761
3321,100.44358874100598
13712,261.26426351248267
1198,50.29902908884554
10113,217.02598333774574
13551,476.8357729173622
9363,35.73429853566547
975,19.670435088548185
2650,237.7545598068083
7671,24.03216795374985
7724,155.4025500663978
7567,142.94363027879717
4661,9.004112856376002
8670,87.8762545017553
10119,286.4220251994438
2548,15.346778160745874
7623,8.830741217711694
7418,230.1393446179618
500,53.57851753192807
15835,120.4802619172089
14900,36.1276142323145
5028,166.04553985344236
16411,250.964805523115
13294,9.499683272234424
4991,274.2306839373912
15667,121.41115027392004
3815,260.42208821659216
6004,413.72633627447124
12051,423.8881040635832
11259,385.9573256079837
8794,8.830741217711694
16284,25.587049370149376
8391,93.05029059437162
10888,397.7297236971437
7348,314.01594024861174
6946,87.8762545017553
11630,652.636651499792
4415,273.62255504242233
15228,577.9627116843835
963,88.23411690562325
10591,254.85437883718404
10929,249.2068117689799
15999,335.66221106727744
13534,9.004112856376002
10706,4.976950831848355
1550,50.29902908884554
16452,25.587049370149376
11539,115.15060368866936
11958,319.2383153999834
784,53.563179084327814
17332,76.19151833900281
10266,393.6691590049582
4001,175.49945359785357
1454,67.39383202004916
1932,19.670435088548185
5094,5.943423358517542
9559,25.587049370149376
15573,15.651283778207079
2855,274.2306839373912
14494,68.01340308875444
10436,88.13257120893537
13171,199.0105664391502
10272,15.75070200703707
2137,138.99058790977122
3368,24.03216795374985
7596,8.80761416014174
622,26.033982601753543
5838,364.7749221475917
5162,145.08052391306802
6480,263.78704859681943
7673,245.69052196561384
87,119.4873984823799
16938,253.15033933743797
12330,166.4612846601215
5666,175.49945359785357
4524,229.2390569667484
6887,149.17331630941652
8532,24.03216795374985
7858,15.24735993191588
8503,50.29902908884554
8615,138.65671290436148
5563,235.58603355033046
13452,575.6068234093026
7122,212.5399177179545
574,7.214123214341887
17043,188.143177651931
12565,576.6911655751177
621,53.563179084327814
762,3.082431921988316
12917,318.85601185470114
4193,172.53546033623118
11755,122.74991300275906
8688,139.10162639960743
9580,7.809111859030302
16397,147.279967546173
6646,302.29108148175715
6146,282.1884805555058
10420,105.71751500826369
7009,148.93989060010844
10512,7.846612976578635
4845,413.3606281779807
2366,150.56958507817
6727,201.45780015454176
14559,372.34823954374644
9609,187.54610603663957
983,128.56887029411436
13894,9.004112856376002
843,128.33234049953245
7037,229.21786727019455
976,73.33445609471717
3382,327.02131792983477
14822,652.636651499792
324,50.29902908884554
12522,214.46076166447386
8228,153.86257742730444
4201,155.19201640433502
803,53.57851753192807
11953,25.587049370149376
16017,15.24735993191588
15087,475.97293298731483
15977,362.7636820657133
6112,8.940127356325554
16013,186.88787723873585
9727,25.587049370149376
14232,6.097571947696113
7753,276.89213450286746
8295,19.670435088548185
2014,310.65410432477535
10824,65.24791524708031
13051,196.46253834108896
3390,4.971711063924983
2902,231.03126982747347
3748,15.816451943375244
3838,327.02131792983477
13431,476.8357729173622
7680,153.0795381571602
10810,424.4753390833977
12447,479.19166119244306
8781,171.71899447984615
16735,15.24735993191588
12228,575.6068234093026
9309,284.06233124961835
9840,86.21948400678042
13520,486.3144461673013
5589,412.7524992830118
16423,76.19151833900281
15311,6.283704376306335
2356,15.456308677055507
1387,15.346778160745874
15685,490.0903942519108
15543,368.1943108454553
740,24.03216795374985
5416,172.53546033623118
10799,77.87489882223804
15308,36.1276142323145
7475,77.87489882223804
3776,8.940127356325554
7536,149.17331630941652
6606,248.71934130381695
2744,24.03216795374985
1869,152.64199478627432
3991,4.90976578201492
6247,218.39901014624812
2616,150.9069984288591
33,126.12529383704586
6207,5.757290929907322
12727,253.12778131212738
2828,413.72633627447124
1019,7.214123214341887
16611,188.38470738845194
5390,156.39049014130416
15130,272.9395059746011
2376,138.99058790977122
1915,153.24746281145795
16028,245.59399267087704
14596,454.6388288984418
6734,5.819236211817384
7888,245.69052196561384
2420,305.33614451271785
4136,8.940127356325554
15876,422.33512295623075
4337,306.1653833057383
3311,260.42208821659216
777,119.4873984823799
14360,419.5685226647071
15359,26.033982601753543
10407,486.08302293205793
370,53.57851753192807
13875,424.8644589255557
5693,178.01353700859494
13585,25.587049370149376
8694,15.24735993191588
16268,253.15033933743797
3417,100.44358874100598
13640,302.53660708341255
388,68.44500449594834
6255,5.8485248132380026
4144,306.1653833057383
2954,94.06228263018153
15575,6.094265061615204
2936,8.940127356325554
10036,3.082431921988316
9434,85.62949646077848
1620,60.15585817912314
14082,217.20442905005515
11100,452.1251405433221
14612,36.1276142323145
15540,520.4045515470593
17350,139.10162639960743
9863,86.21948400678042
17092,148.25918860503677
6914,232.70651836312015
2281,138.99058790977122
8773,187.54610603663957
12797,348.9114411184135
9007,26.033982601753543
12826,488.95691954537295
3035,260.70998949920937
3436,80.64038666391218
10925,443.6418759808549
11929,25.587049370149376
5391,172.53546033623118
8805,331.09684004470785
6164,156.05801950237202
14076,575.6068234093026
11231,5.211503813378373
2429,65.24791524708031
7281,88.7966558040128
1253,131.06072510627695
105,99.45446003994374
2801,275.195447094899
3594,181.4342776145116
9058,199.6211723373375
7216,93.05029059437162
756,53.57851753192807
15625,25.587049370149376
7000,96.16164594295256
8434,15.5557269058855
16296,500.2143349072023
1601,8.830741217711694
2217,24.03216795374985
13498,453.43785133022806
14908,484.7448424628398
4772,412.19949133011966
9307,286.4220251994438
1199,50.29902908884554
14114,106.78240604274644
15569,186.88787723873585
12381,15.24735993191588
2476,15.651283778207079
11428,443.7646826030271
2140,36.1276142323145
13324,411.6532613497122
16032,441.63907263393577
6413,412.7524992830118
12602,106.78240604274644
4537,155.19201640433502
821,119.61373633573649
6394,95.4082717586151
16811,8.830741217711694
4160,24.03216795374985
10973,391.8582925658263
14697,486.3144461673013
12173,417.2373474970978
10872,5.032202987220563
638,54.561434336227414
15969,66.19016265948555
9512,98.3606722909702
3808,306.1653833057383
11024,247.7628050248223
1883,24.03216795374985
12733,649.6441625745051
12540,575.6068234093026
1367,24.03216795374985
8613,137.47374656286945
15751,253.12778131212738
10915,164.89961493174343
16336,361.8683175830509
13596,454.11466612694
2929,100.5297929876769
10745,479.19166119244306
3199,4.704382729562917
5640,294.9828228024763
11733,15.816451943375244
5081,172.53546033623118
15266,106.78240604274644
8787,117.79215722108079
277,50.29902908884554
2454,26.033982601753543
15776,258.3044040298895
2073,24.03216795374985
6794,306.1653833057383
11586,159.07925161533868
2462,257.08113082121935
12380,36.1276142323145
4598,171.4820636944292
2315,258.706647538845
5407,5.819236211817384
276,50.29902908884554
15676,398.0290142945338
11883,423.8881040635832
10935,526.3642409812688
5151,306.1653833057383
9828,137.68763585198278
14682,166.4612846601215
15761,198.26950442344696
9171,35.73429853566547
182,54.561434336227414
1037,53.57851753192807
13644,575.6068234093026
8914,99.3891078961121
3226,250.22606961728474
10450,274.78186647996876
7714,36.1276142323145
15548,36.1276142323145
8880,171.60368383827938
7637,221.63221502743033
14190,435.0831131718758
7843,153.0795381571602
11804,76.19151833900281
6588,15.75070200703707
9556,7.214123214341887
8163,295.40028907827167
14611,199.0105664391502
9739,286.4220251994438
2456,8.830741217711694
10454,298.6109954375141
15687,364.98032596179263
15188,89.72424436968976
2727,153.88349394095377
11472,8.830741217711694
6776,145.7461846762163
2473,104.66747198688
4384,156.39049014130416
7718,5.662392384627782
5672,413.3606281779807
6354,260.21427616259024
3824,24.03216795374985
15971,26.033982601753543
14732,35.73429853566547
6980,252.60448809355734
10924,385.83451898581166
4664,24.03216795374985
8516,125.37297388798908
10598,563.1433466364377
3946,196.8924223028593
9015,137.68763585198278
17257,97.46300073398714
3958,324.1555148838889
835,24.03216795374985
7436,248.47597054221183
6845,367.73906619107817
8253,153.86257742730444
9290,85.62949646077848
13091,483.89487342841824
15078,247.61829171071514
7506,266.6426096976506
9178,186.95846218637217
5281,155.19201640433502
9749,3.082431921988316
17223,159.5591705157656
15211,118.28646436920954
11364,437.13510924190837
9010,19.670435088548185
16831,77.87489882223804
9349,173.66365619634607
12947,274.5896056897008
6889,149.17331630941652
15498,150.27270132692615
12238,9.004112856376002
348,50.29902908884554
10643,413.1243530086101
17129,179.2722520315956
2622,26.033982601753543
13449,272.9395059746011
16118,391.789470384348
15814,8.80761416014174
3562,285.28728071539115
15586,249.48838378164524
13156,445.00023469870257
13215,478.11948688875935
8534,116.45674592793948
2447,185.6776126807167
10492,19.670435088548185
1976,4.704382729562917
3521,172.53546033623118
12395,253.61555239323985
2531,306.35044275270377
10654,89.72424436968976
14365,493.6550796230272
8008,245.69052196561384
5209,100.20530258039513
4508,413.72633627447124
12360,5.211503813378373
7130,267.19511186862496
16730,309.85176078617695
11400,5.032202987220563
12689,226.6275064760522
927,24.03216795374985
1203,3.082431921988316
5258,145.08052391306802
16387,247.44015512453393
15124,484.7448424628398
16215,454.6388288984418
16964,276.91975966913924
5333,9.004112856376002
524,50.29902908884554
741,92.02185498922972
7466,267.19511186862496
7442,263.7872532803138
7420,313.09251391546167
15493,500.2143349072023
16000,404.5229154014788
3206,147.68708390073485
13033,25.587049370149376
9322,150.18217625219756
9781,206.6903313594975
5946,19.670435088548185
5488,306.1653833057383
8966,135.408590570444
6608,145.7461846762163
12464,303.3665523103296
4206,5.757290929907322
2398,231.03126982747347
1902,35.73429853566547
3266,86.61519964188341
2612,349.44626776146157
16826,296.5738238628426
7850,368.93479035211305
6016,24.03216795374985
11486,448.7870157989743
2680,173.13844237215935
16461,279.02717245240206
9872,186.95846218637217
5034,175.04954374697255
2972,350.36498381084425
4593,100.44358874100598
13226,106.78240604274644
12497,228.12433662576825
4087,5.943423358517542
1699,126.6171067789781
9361,86.21948400678042
1344,92.02185498922972
2025,24.03216795374985
8695,7.214123214341887
12937,25.587049370149376
10657,26.033982601753543
6392,150.9069984288591
9464,8.830741217711694
6096,151.788086468374
15412,445.43164401294075
10944,5.163083260458577
15445,554.9144662249352
11117,278.946197341511
13125,15.816451943375244
4997,9.004112856376002
14619,426.31551712661394
1132,53.57851753192807
342,84.52276803128
2504,24.03216795374985
10323,8.830741217711694
7036,316.01129013383064
1941,257.0373700931419
17279,168.61117627852232
13665,488.95691954537295
9554,35.73429853566547
3671,274.2306839373912
12261,15.816451943375244
13472,303.3665523103296
1625,8.830741217711694
2799,268.66818721269885
1806,50.29902908884554
12211,115.15060368866936
1955,19.670435088548185
16916,250.964805523115
8898,207.41068966216045
10475,385.2384518608819
11752,313.6717050800708
17071,15.24735993191588
17069,117.48752813645578
3287,260.42208821659216
10320,66.19016265948555
3454,324.1555148838889
16187,8.830741217711694
16486,419.7824414487143
